,currently.apparentTemperature,currently.cloudCover,currently.dewPoint,currently.humidity,currently.icon,currently.precipType,currently.pressure,currently.summary,currently.temperature,currently.time,currently.uvIndex,currently.visibility,currently.windBearing,currently.windSpeed,daily.data,latitude,longitude,offset,timezone
662,19.21,1.0,15.2,0.78,cloudy,rain,1016.09,Overcast,19.21,1477321200,5.0,,110.0,18.34,"[{'time': 1477278000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477300261, 'sunsetTime': 1477348024, 'moonPhase': 0.82, 'dewPoint': 13.94, 'humidity': 0.8, 'pressure': 1014.99, 'windSpeed': 19.13, 'windBearing': 109, 'uvIndex': 5, 'uvIndexTime': 1477321200, 'temperatureMin': 13.51, 'temperatureMinTime': 1477288800, 'temperatureMax': 21.81, 'temperatureMaxTime': 1477332000, 'apparentTemperatureMin': 13.51, 'apparentTemperatureMinTime': 1477288800, 'apparentTemperatureMax': 21.81, 'apparentTemperatureMaxTime': 1477332000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
663,18.55,1.0,15.3,0.82,cloudy,rain,1013.41,Overcast,18.51,1477407600,5.0,,71.0,25.9,"[{'time': 1477364400, 'summary': 'Overcast throughout the day.', 'icon': 'cloudy', 'sunriseTime': 1477386594, 'sunsetTime': 1477434479, 'moonPhase': 0.85, 'dewPoint': 15.42, 'humidity': 0.91, 'pressure': 1013.71, 'windSpeed': 16.68, 'windBearing': 111, 'cloudCover': 1, 'uvIndex': 5, 'uvIndexTime': 1477407600, 'temperatureMin': 16.01, 'temperatureMinTime': 1477450800, 'temperatureMax': 18.51, 'temperatureMaxTime': 1477407600, 'apparentTemperatureMin': 16.16, 'apparentTemperatureMinTime': 1477450800, 'apparentTemperatureMax': 18.55, 'apparentTemperatureMaxTime': 1477407600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
664,17.51,0.88,12.6,0.73,cloudy,rain,1011.0,Overcast,17.51,1477494000,5.0,,200.0,25.9,"[{'time': 1477450800, 'summary': 'Overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477472928, 'sunsetTime': 1477520934, 'moonPhase': 0.89, 'dewPoint': 11.98, 'humidity': 0.78, 'pressure': 1012.17, 'windSpeed': 20.6, 'windBearing': 204, 'uvIndex': 5, 'uvIndexTime': 1477494000, 'temperatureMin': 12.1, 'temperatureMinTime': 1477537200, 'temperatureMax': 20.01, 'temperatureMaxTime': 1477515600, 'apparentTemperatureMin': 12.1, 'apparentTemperatureMinTime': 1477537200, 'apparentTemperatureMax': 20.01, 'apparentTemperatureMaxTime': 1477515600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
665,16.01,0.25,4.89,0.48,partly-cloudy-day,rain,1020.01,Partly Cloudy,16.01,1477580400,8.0,,200.0,27.71,"[{'time': 1477537200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477559264, 'sunsetTime': 1477607389, 'moonPhase': 0.92, 'dewPoint': 5.62, 'humidity': 0.62, 'pressure': 1019.09, 'windSpeed': 22.44, 'windBearing': 210, 'uvIndex': 8, 'uvIndexTime': 1477580400, 'temperatureMin': 9.11, 'temperatureMinTime': 1477558800, 'temperatureMax': 17.81, 'temperatureMaxTime': 1477591200, 'apparentTemperatureMin': 5.6, 'apparentTemperatureMinTime': 1477558800, 'apparentTemperatureMax': 17.81, 'apparentTemperatureMaxTime': 1477591200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
666,16.51,0.0,5.8,0.49,clear-day,rain,1022.22,Clear,16.51,1477666800,10.0,,50.0,12.95,"[{'time': 1477623600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477645600, 'sunsetTime': 1477693845, 'moonPhase': 0.95, 'dewPoint': 5.12, 'humidity': 0.64, 'pressure': 1020.67, 'windSpeed': 15.48, 'windBearing': 37, 'uvIndex': 10, 'uvIndexTime': 1477666800, 'temperatureMin': 5.01, 'temperatureMinTime': 1477645200, 'temperatureMax': 21.52, 'temperatureMaxTime': 1477688400, 'apparentTemperatureMin': 2.82, 'apparentTemperatureMinTime': 1477645200, 'apparentTemperatureMax': 21.52, 'apparentTemperatureMaxTime': 1477688400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
667,22.2,0.0,9.31,0.44,clear-day,rain,1018.42,Clear,22.2,1477753200,10.0,,0.0,37.08,"[{'time': 1477710000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477731938, 'sunsetTime': 1477780301, 'moonPhase': 0.98, 'dewPoint': 7.97, 'humidity': 0.63, 'pressure': 1017.2, 'windSpeed': 25.57, 'windBearing': 13, 'uvIndex': 10, 'uvIndexTime': 1477753200, 'temperatureMin': 7.61, 'temperatureMinTime': 1477720800, 'temperatureMax': 25.62, 'temperatureMaxTime': 1477764000, 'apparentTemperatureMin': 5.01, 'apparentTemperatureMinTime': 1477720800, 'apparentTemperatureMax': 25.62, 'apparentTemperatureMaxTime': 1477764000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
668,24.5,0.13,11.9,0.45,partly-cloudy-day,rain,1012.51,Partly Cloudy,24.5,1477839600,9.0,,0.0,29.54,"[{'time': 1477796400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477818277, 'sunsetTime': 1477866757, 'moonPhase': 0.01, 'dewPoint': 11.36, 'humidity': 0.66, 'pressure': 1010.86, 'windSpeed': 19.36, 'windBearing': 18, 'uvIndex': 9, 'uvIndexTime': 1477839600, 'temperatureMin': 10.11, 'temperatureMinTime': 1477818000, 'temperatureMax': 27.41, 'temperatureMaxTime': 1477850400, 'apparentTemperatureMin': 10.11, 'apparentTemperatureMinTime': 1477818000, 'apparentTemperatureMax': 27.41, 'apparentTemperatureMaxTime': 1477850400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
669,19.61,0.88,14.9,0.74,cloudy,rain,1006.2,Overcast,19.61,1477926000,5.0,,180.0,20.54,"[{'time': 1477882800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1477904617, 'sunsetTime': 1477953214, 'moonPhase': 0.04, 'dewPoint': 14.42, 'humidity': 0.78, 'pressure': 1004.98, 'windSpeed': 10.92, 'windBearing': 238, 'uvIndex': 6, 'uvIndexTime': 1477936800, 'temperatureMin': 15.51, 'temperatureMinTime': 1477969200, 'temperatureMax': 24.61, 'temperatureMaxTime': 1477947600, 'apparentTemperatureMin': 15.51, 'apparentTemperatureMinTime': 1477969200, 'apparentTemperatureMax': 24.61, 'apparentTemperatureMaxTime': 1477947600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
670,18.01,1.0,11.31,0.65,cloudy,rain,1005.1,Overcast,18.01,1478012400,5.0,,230.0,18.34,"[{'time': 1477969200, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1477990959, 'sunsetTime': 1478039672, 'moonPhase': 0.07, 'dewPoint': 10.03, 'humidity': 0.74, 'pressure': 1005.85, 'windSpeed': 21.4, 'windBearing': 233, 'cloudCover': 0.68, 'uvIndex': 5, 'uvIndexTime': 1478023200, 'temperatureMin': 10, 'temperatureMinTime': 1478055600, 'temperatureMax': 18.01, 'temperatureMaxTime': 1478012400, 'apparentTemperatureMin': 10, 'apparentTemperatureMinTime': 1478055600, 'apparentTemperatureMax': 18.01, 'apparentTemperatureMaxTime': 1478012400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
671,18.51,0.13,-2.69,0.24,partly-cloudy-day,rain,1014.8,Partly Cloudy,18.51,1478098800,9.0,,251.0,27.71,"[{'time': 1478055600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478077302, 'sunsetTime': 1478126129, 'moonPhase': 0.1, 'dewPoint': 3.16, 'humidity': 0.56, 'pressure': 1013.44, 'windSpeed': 20.56, 'windBearing': 250, 'uvIndex': 9, 'uvIndexTime': 1478098800, 'temperatureMin': 8.71, 'temperatureMinTime': 1478077200, 'temperatureMax': 20.21, 'temperatureMaxTime': 1478109600, 'apparentTemperatureMin': 5.49, 'apparentTemperatureMinTime': 1478066400, 'apparentTemperatureMax': 20.21, 'apparentTemperatureMaxTime': 1478109600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
672,25.01,0.5,4.31,0.26,partly-cloudy-day,rain,1015.19,Mostly Cloudy,25.01,1478185200,7.0,,290.0,20.54,"[{'time': 1478142000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478163646, 'sunsetTime': 1478212587, 'moonPhase': 0.13, 'dewPoint': 5.79, 'humidity': 0.48, 'pressure': 1013.88, 'windSpeed': 12.53, 'windBearing': 291, 'uvIndex': 7, 'uvIndexTime': 1478185200, 'temperatureMin': 9.31, 'temperatureMinTime': 1478152800, 'temperatureMax': 28.82, 'temperatureMaxTime': 1478196000, 'apparentTemperatureMin': 8.87, 'apparentTemperatureMinTime': 1478152800, 'apparentTemperatureMax': 28.82, 'apparentTemperatureMaxTime': 1478196000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
673,27.7,0.0,11.7,0.37,clear-day,rain,1017.71,Clear,27.7,1478271600,10.0,,161.0,9.37,"[{'time': 1478228400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478249992, 'sunsetTime': 1478299045, 'moonPhase': 0.16, 'dewPoint': 12.21, 'humidity': 0.55, 'pressure': 1015.81, 'windSpeed': 8.81, 'windBearing': 286, 'uvIndex': 10, 'uvIndexTime': 1478271600, 'temperatureMin': 13.21, 'temperatureMinTime': 1478250000, 'temperatureMax': 31.21, 'temperatureMaxTime': 1478293200, 'apparentTemperatureMin': 13.21, 'apparentTemperatureMinTime': 1478250000, 'apparentTemperatureMax': 31.21, 'apparentTemperatureMaxTime': 1478293200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
674,30.71,0.0,11.2,0.3,clear-day,rain,1015.52,Clear,30.71,1478358000,10.0,,0.0,37.08,"[{'time': 1478314800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478336339, 'sunsetTime': 1478385504, 'moonPhase': 0.19, 'dewPoint': 13.13, 'humidity': 0.58, 'pressure': 1014.5, 'windSpeed': 22, 'windBearing': 7, 'uvIndex': 10, 'uvIndexTime': 1478358000, 'temperatureMin': 16.01, 'temperatureMinTime': 1478336400, 'temperatureMax': 33.22, 'temperatureMaxTime': 1478368800, 'apparentTemperatureMin': 16.01, 'apparentTemperatureMinTime': 1478336400, 'apparentTemperatureMax': 33.22, 'apparentTemperatureMaxTime': 1478368800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
675,30.8,,13.3,0.34,clear-day,rain,1008.7,Clear,30.8,1478444400,,,0.0,29.54,"[{'time': 1478401200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478422687, 'sunsetTime': 1478471963, 'moonPhase': 0.22, 'dewPoint': 14.43, 'humidity': 0.6, 'pressure': 1009, 'windSpeed': 15.76, 'windBearing': 8, 'uvIndex': 1, 'uvIndexTime': 1478466000, 'temperatureMin': 14.01, 'temperatureMinTime': 1478422800, 'temperatureMax': 33.61, 'temperatureMaxTime': 1478466000, 'apparentTemperatureMin': 14.01, 'apparentTemperatureMinTime': 1478422800, 'apparentTemperatureMax': 33.61, 'apparentTemperatureMaxTime': 1478466000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
676,13.21,1.0,10.99,0.86,cloudy,rain,1016.81,Overcast,13.21,1478530800,5.0,,251.0,11.16,"[{'time': 1478487600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1478509037, 'sunsetTime': 1478558422, 'moonPhase': 0.26, 'dewPoint': 12.41, 'humidity': 0.76, 'pressure': 1014.37, 'windSpeed': 18.03, 'windBearing': 147, 'cloudCover': 0.68, 'uvIndex': 5, 'uvIndexTime': 1478541600, 'temperatureMin': 13.21, 'temperatureMinTime': 1478530800, 'temperatureMax': 20.21, 'temperatureMaxTime': 1478487600, 'apparentTemperatureMin': 13.21, 'apparentTemperatureMinTime': 1478530800, 'apparentTemperatureMax': 20.21, 'apparentTemperatureMaxTime': 1478487600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
677,18.2,0.88,14.3,0.78,cloudy,rain,1014.7,Overcast,18.2,1478617200,5.0,,90.0,20.54,"[{'time': 1478574000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478595389, 'sunsetTime': 1478644881, 'moonPhase': 0.29, 'dewPoint': 14.5, 'humidity': 0.82, 'pressure': 1013.03, 'windSpeed': 17.64, 'windBearing': 96, 'uvIndex': 7, 'uvIndexTime': 1478628000, 'temperatureMin': 13.21, 'temperatureMinTime': 1478595600, 'temperatureMax': 24.21, 'temperatureMaxTime': 1478638800, 'apparentTemperatureMin': 13.21, 'apparentTemperatureMinTime': 1478595600, 'apparentTemperatureMax': 24.34, 'apparentTemperatureMaxTime': 1478638800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
678,23.85,0.88,18.7,0.74,cloudy,rain,1009.7,Overcast,23.5,1478703600,5.0,,270.0,18.34,"[{'time': 1478660400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478681742, 'sunsetTime': 1478731340, 'moonPhase': 0.33, 'dewPoint': 14.35, 'humidity': 0.77, 'pressure': 1009.82, 'windSpeed': 16.64, 'windBearing': 256, 'uvIndex': 6, 'uvIndexTime': 1478714400, 'temperatureMin': 13.71, 'temperatureMinTime': 1478746800, 'temperatureMax': 24.11, 'temperatureMaxTime': 1478714400, 'apparentTemperatureMin': 13.71, 'apparentTemperatureMinTime': 1478746800, 'apparentTemperatureMax': 24.13, 'apparentTemperatureMaxTime': 1478714400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
679,27.0,0.0,12.4,0.4,clear-day,rain,1007.9,Clear,27.0,1478790000,11.0,,320.0,12.95,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
680,,,,,clear-day,,,Clear,,1478876400,,,,,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
681,26.7,0.25,8.1,0.31,partly-cloudy-day,rain,1011.71,Partly Cloudy,26.7,1478962800,9.0,,320.0,9.37,"[{'time': 1478919600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1478940810, 'sunsetTime': 1478990719, 'moonPhase': 0.44, 'dewPoint': 9.77, 'humidity': 0.59, 'pressure': 1010.99, 'windSpeed': 12.97, 'windBearing': 18, 'uvIndex': 9, 'uvIndexTime': 1478962800, 'temperatureMin': 11, 'temperatureMinTime': 1478941200, 'temperatureMax': 28.4, 'temperatureMaxTime': 1478973600, 'apparentTemperatureMin': 11, 'apparentTemperatureMinTime': 1478941200, 'apparentTemperatureMax': 28.4, 'apparentTemperatureMaxTime': 1478973600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
682,20.65,0.88,16.5,0.78,cloudy,rain,1008.6,Overcast,20.51,1479049200,5.0,,0.0,24.13,"[{'time': 1479006000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1479027169, 'sunsetTime': 1479077179, 'moonPhase': 0.48, 'dewPoint': 15.18, 'humidity': 0.76, 'pressure': 1007.94, 'windSpeed': 18.33, 'windBearing': 346, 'cloudCover': 0.72, 'uvIndex': 6, 'uvIndexTime': 1479060000, 'temperatureMin': 17.01, 'temperatureMinTime': 1479092400, 'temperatureMax': 24.21, 'temperatureMaxTime': 1479060000, 'apparentTemperatureMin': 17.16, 'apparentTemperatureMinTime': 1479092400, 'apparentTemperatureMax': 24.21, 'apparentTemperatureMaxTime': 1479060000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
683,28.21,0.63,14.9,0.44,partly-cloudy-day,rain,1006.2,Mostly Cloudy,28.21,1479135600,7.0,,320.0,12.95,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
684,28.08,0.75,15.1,0.45,partly-cloudy-day,rain,1005.3,Mostly Cloudy,28.02,1479222000,6.0,,161.0,18.34,"[{'time': 1479178800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1479199893, 'sunsetTime': 1479250098, 'moonPhase': 0.56, 'dewPoint': 11.43, 'humidity': 0.55, 'pressure': 1005.5, 'windSpeed': 14.16, 'windBearing': 166, 'cloudCover': 0.56, 'uvIndex': 6, 'uvIndexTime': 1479222000, 'temperatureMin': 17.51, 'temperatureMinTime': 1479200400, 'temperatureMax': 28.02, 'temperatureMaxTime': 1479222000, 'apparentTemperatureMin': 17.61, 'apparentTemperatureMinTime': 1479200400, 'apparentTemperatureMax': 28.08, 'apparentTemperatureMaxTime': 1479222000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
685,23.0,0.88,1.81,0.25,cloudy,rain,1014.61,Overcast,23.0,1479308400,6.0,,230.0,16.56,"[{'time': 1479265200, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1479286257, 'sunsetTime': 1479336558, 'moonPhase': 0.59, 'dewPoint': 3.4, 'humidity': 0.4, 'pressure': 1014.37, 'windSpeed': 14.65, 'windBearing': 207, 'cloudCover': 0.86, 'uvIndex': 6, 'uvIndexTime': 1479308400, 'temperatureMin': 14.51, 'temperatureMinTime': 1479351600, 'temperatureMax': 23, 'temperatureMaxTime': 1479308400, 'apparentTemperatureMin': 14.51, 'apparentTemperatureMinTime': 1479351600, 'apparentTemperatureMax': 23, 'apparentTemperatureMaxTime': 1479308400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
686,16.71,0.13,-1.9,0.28,partly-cloudy-day,rain,1025.22,Partly Cloudy,16.71,1479394800,10.0,,200.0,25.9,"[{'time': 1479351600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479372623, 'sunsetTime': 1479423017, 'moonPhase': 0.63, 'dewPoint': 1.56, 'humidity': 0.48, 'pressure': 1023.06, 'windSpeed': 15.2, 'windBearing': 189, 'uvIndex': 10, 'uvIndexTime': 1479394800, 'temperatureMin': 8.01, 'temperatureMinTime': 1479438000, 'temperatureMax': 18.61, 'temperatureMaxTime': 1479405600, 'apparentTemperatureMin': 7.1, 'apparentTemperatureMinTime': 1479373200, 'apparentTemperatureMax': 18.61, 'apparentTemperatureMaxTime': 1479405600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
687,20.21,0.0,2.9,0.32,clear-day,rain,1021.49,Clear,20.21,1479481200,11.0,,0.0,16.56,"[{'time': 1479438000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479458991, 'sunsetTime': 1479509477, 'moonPhase': 0.67, 'dewPoint': 3.38, 'humidity': 0.54, 'pressure': 1019.93, 'windSpeed': 16.84, 'windBearing': 9, 'uvIndex': 11, 'uvIndexTime': 1479481200, 'temperatureMin': 5.52, 'temperatureMinTime': 1479459600, 'temperatureMax': 22.42, 'temperatureMaxTime': 1479492000, 'apparentTemperatureMin': 3.43, 'apparentTemperatureMinTime': 1479459600, 'apparentTemperatureMax': 22.42, 'apparentTemperatureMaxTime': 1479492000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
688,23.6,0.75,6.51,0.33,partly-cloudy-day,rain,1013.09,Mostly Cloudy,23.6,1479567600,6.0,,0.0,31.3,"[{'time': 1479524400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479545360, 'sunsetTime': 1479595936, 'moonPhase': 0.7, 'dewPoint': 6.73, 'humidity': 0.56, 'pressure': 1012.32, 'windSpeed': 21.91, 'windBearing': 8, 'uvIndex': 6, 'uvIndexTime': 1479567600, 'temperatureMin': 7.5, 'temperatureMinTime': 1479546000, 'temperatureMax': 26.6, 'temperatureMaxTime': 1479578400, 'apparentTemperatureMin': 4.64, 'apparentTemperatureMinTime': 1479546000, 'apparentTemperatureMax': 26.6, 'apparentTemperatureMaxTime': 1479578400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
689,24.61,0.75,10.6,0.41,partly-cloudy-day,rain,1010.9,Mostly Cloudy,24.61,1479654000,6.0,,20.0,7.54,"[{'time': 1479610800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1479631731, 'sunsetTime': 1479682395, 'moonPhase': 0.74, 'dewPoint': 9.29, 'humidity': 0.59, 'pressure': 1011.63, 'windSpeed': 14.6, 'windBearing': 84, 'cloudCover': 0.56, 'uvIndex': 6, 'uvIndexTime': 1479654000, 'temperatureMin': 12.1, 'temperatureMinTime': 1479621600, 'temperatureMax': 25.12, 'temperatureMaxTime': 1479664800, 'apparentTemperatureMin': 12.1, 'apparentTemperatureMinTime': 1479621600, 'apparentTemperatureMax': 25.12, 'apparentTemperatureMaxTime': 1479664800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
690,17.01,0.25,4.4,0.43,partly-cloudy-day,rain,1022.09,Partly Cloudy,17.01,1479740400,9.0,,161.0,20.54,"[{'time': 1479697200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479718104, 'sunsetTime': 1479768854, 'moonPhase': 0.77, 'dewPoint': 5.25, 'humidity': 0.56, 'pressure': 1020.26, 'windSpeed': 15.73, 'windBearing': 173, 'uvIndex': 9, 'uvIndexTime': 1479740400, 'temperatureMin': 9.51, 'temperatureMinTime': 1479783600, 'temperatureMax': 19.11, 'temperatureMaxTime': 1479751200, 'apparentTemperatureMin': 8.54, 'apparentTemperatureMinTime': 1479783600, 'apparentTemperatureMax': 19.11, 'apparentTemperatureMaxTime': 1479751200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
691,21.52,0.0,6.1,0.37,clear-day,rain,1017.38,Clear,21.52,1479826800,11.0,,290.0,7.54,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
692,26.02,0.0,6.2,0.28,clear-day,rain,1012.71,Clear,26.02,1479913200,11.0,,0.0,9.37,"[{'time': 1479870000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479890855, 'sunsetTime': 1479941771, 'moonPhase': 0.83, 'dewPoint': 6.35, 'humidity': 0.52, 'pressure': 1012.19, 'windSpeed': 7.81, 'windBearing': 349, 'uvIndex': 11, 'uvIndexTime': 1479913200, 'temperatureMin': 8.6, 'temperatureMinTime': 1479891600, 'temperatureMax': 28.51, 'temperatureMaxTime': 1479934800, 'apparentTemperatureMin': 8.6, 'apparentTemperatureMinTime': 1479891600, 'apparentTemperatureMax': 28.51, 'apparentTemperatureMaxTime': 1479934800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
693,28.51,0.38,6.3,0.25,partly-cloudy-day,rain,1012.51,Partly Cloudy,28.51,1479999600,9.0,,20.0,24.13,"[{'time': 1479956400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1479977234, 'sunsetTime': 1480028228, 'moonPhase': 0.86, 'dewPoint': 8.53, 'humidity': 0.5, 'pressure': 1011.69, 'windSpeed': 10.49, 'windBearing': 29, 'uvIndex': 9, 'uvIndexTime': 1479999600, 'temperatureMin': 11.21, 'temperatureMinTime': 1479967200, 'temperatureMax': 31.21, 'temperatureMaxTime': 1480010400, 'apparentTemperatureMin': 11.21, 'apparentTemperatureMinTime': 1479967200, 'apparentTemperatureMax': 31.21, 'apparentTemperatureMaxTime': 1480010400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
694,30.01,0.25,10.2,0.29,partly-cloudy-day,rain,1011.21,Partly Cloudy,30.01,1480086000,9.0,,20.0,24.13,"[{'time': 1480042800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1480063614, 'sunsetTime': 1480114685, 'moonPhase': 0.89, 'temperatureLow': 21.01, 'temperatureLowTime': 1480129200, 'apparentTemperatureLow': 21.01, 'apparentTemperatureLowTime': 1480129200, 'dewPoint': 11.46, 'humidity': 0.5, 'pressure': 1010.02, 'windSpeed': 17.88, 'windBearing': 37, 'uvIndex': 9, 'uvIndexTime': 1480086000, 'temperatureMin': 13.71, 'temperatureMinTime': 1480064400, 'temperatureMax': 31.92, 'temperatureMaxTime': 1480096800, 'apparentTemperatureMin': 13.71, 'apparentTemperatureMinTime': 1480064400, 'apparentTemperatureMax': 31.92, 'apparentTemperatureMaxTime': 1480096800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
695,18.06,1.0,17.2,0.97,cloudy,rain,1006.5,Overcast,17.71,1480172400,5.0,,110.0,20.54,"[{'time': 1480129200, 'summary': 'Foggy in the morning.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1480149996, 'sunsetTime': 1480201142, 'moonPhase': 0.92, 'temperatureHigh': 22.02, 'temperatureHighTime': 1480165200, 'apparentTemperatureHigh': 22.02, 'apparentTemperatureHighTime': 1480165200, 'dewPoint': 14.86, 'humidity': 0.74, 'pressure': 1006.33, 'windSpeed': 22.11, 'windBearing': 46, 'cloudCover': 0.75, 'uvIndex': 5, 'uvIndexTime': 1480172400, 'temperatureMin': 17.61, 'temperatureMinTime': 1480215600, 'temperatureMax': 22.02, 'temperatureMaxTime': 1480165200, 'apparentTemperatureMin': 17.87, 'apparentTemperatureMinTime': 1480215600, 'apparentTemperatureMax': 22.02, 'apparentTemperatureMaxTime': 1480165200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
696,26.7,0.75,13.4,0.44,partly-cloudy-day,rain,1010.5,Mostly Cloudy,26.7,1480258800,6.0,,161.0,18.34,"[{'time': 1480215600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1480236380, 'sunsetTime': 1480287598, 'moonPhase': 0.95, 'temperatureLow': 17.01, 'temperatureLowTime': 1480323600, 'apparentTemperatureLow': 17.01, 'apparentTemperatureLowTime': 1480323600, 'dewPoint': 14.01, 'humidity': 0.65, 'pressure': 1010.47, 'windSpeed': 12.35, 'windBearing': 189, 'cloudCover': 0.47, 'uvIndex': 8, 'uvIndexTime': 1480269600, 'temperatureMin': 16.21, 'temperatureMinTime': 1480237200, 'temperatureMax': 28.62, 'temperatureMaxTime': 1480269600, 'apparentTemperatureMin': 16.38, 'apparentTemperatureMinTime': 1480237200, 'apparentTemperatureMax': 28.62, 'apparentTemperatureMaxTime': 1480269600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
697,17.21,1.0,14.7,0.85,cloudy,rain,1017.31,Overcast,17.21,1480345200,5.0,,230.0,22.34,"[{'time': 1480302000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1480322765, 'sunsetTime': 1480374054, 'moonPhase': 0.98, 'dewPoint': 13.51, 'humidity': 0.71, 'pressure': 1016.29, 'windSpeed': 13.49, 'windBearing': 217, 'cloudCover': 0.51, 'uvIndex': 5, 'uvIndexTime': 1480356000, 'temperatureMin': 15.61, 'temperatureMinTime': 1480388400, 'temperatureMax': 25.01, 'temperatureMaxTime': 1480366800, 'apparentTemperatureMin': 15.61, 'apparentTemperatureMinTime': 1480388400, 'apparentTemperatureMax': 25.01, 'apparentTemperatureMaxTime': 1480366800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
